university,publication_date,message,views,forwards
Магистратура в СПбГУ,2022-12-27 16:13:14+03:00,"**Интервью с выпускницей программы магистратуры «Геологическое сопровождение разработки месторождений углеводородов»**

🎓 Александра Татаркина – выпускница 2022 года образовательной программы #СПбГУ, реализующейся при поддержке ПАО «Газпром Нефть» с привлечением специалистов Научно-Технического центра «Газпром нефти»

💫 В своем интервью Александра рассказала о том, как обучение в СПбГУ приблизило ее к работе мечты

📄 Читайте историю Александры в [статье](https://vk.com/spbu_mag?w=wall-47539247_3712)

#гордимся #СПбГУ #магистратура",491,1
Магистратура в СПбГУ,2022-12-26 17:00:48+03:00,"**СПбГУ развивает сотрудничество с Республикой Карелия**

Санкт-Петербургский университет планомерно продолжает работу по подготовке кадров по широкому спектру направлений в соответствии с текущими и перспективными потребностями региональной экономики📈

В рамках реализации соглашения о сотрудничестве между Санкт-Петербургским государственным университетом и Республикой Карелия делегация Университета 20-21 декабря посетила Карелию🤝

Подробнее о визите делегации СПбГУ читайте [здесь](https://spbu.ru/news-events/novosti/spbgu-razvivaet-sotrudnichestvo-s-respublikoy-kareliya-0)

#СПбГУ #SPbU",463,1
Магистратура в СПбГУ,2022-12-26 11:33:27+03:00,"**Продолжается регистрация участников VII сезона Олимпиады Petropolitan Science (Re)Search**

Регистрация и отборочный этап Petropolitan Science (Re)Search проходят в заочном формате и продлятся до 28 февраля 2023 года🧑‍💻

Отборочный этап Олимпиады предусматривает различные виды заданий:
▫подготовка научно-исследовательской работы/научного проекта, видеоролика-самопрезентации
▫решение задач

❗Для участия в отборочном этапе необходимо:
▪зарегистрироваться в [Личном кабинете участника Олимпиады](https://olymp.spbu.ru/)
▪заполнить анкету, подписать и загрузить согласие на обработку персональных данных
▪подать заявление по интересующему направлению PS(R)S
▪загрузить конкурсную работу в систему дистанционного проведения Олимпиады

Информация о формате заданий, требованиях к работе, критериях оценивания по конкретному направлению содержится в [Регламенте олимпиады](https://psrs.spbu.ru/images/files/reglament.pdf)

⚡[Подробнее об Олимпиаде](https://spbu.ru/news-events/novosti/petropolitan-science-research-nachalas-registraciya-uchastnikov-vii-sezona)⚡️

#СПбГУ #SPbU #PSRS",497,6
Магистратура в СПбГУ,2022-12-19 12:52:20+03:00,"Приглашаем желающих присоединиться к просмотру последних онлайн-презентаций образовательных программ магистратуры этого года🎄

**20 декабря, вторник**
❄️ 17:30 [Этнологическая экспертиза](http://vc.spbu.ru/dod1/)
❄️ 18:10 [История и теория наций и проблемы национализма](http://vc.spbu.ru/dod1/)

**22 декабря, четверг**
❄️ 17:00 [Управление объектами недвижимости и развитием территорий](http://vc.spbu.ru/dod2/)
❄️ 17:30 [Становление современной западной цивилизации](http://vc.spbu.ru/dod1/)

🗓 [Расписание всех онлайн-презентаций программ магистратуры](https://abiturient.spbu.ru/files/2022/presentations/202223_obrazovatelnye-programmy_mag.pdf)

#СПбГУ #поступаем #презентации_программ #магистратура",562,1
Магистратура в СПбГУ,2022-12-15 18:18:55+03:00,"**Началась регистрация участников VII сезона Олимпиады Petropolitan Science (Re)Search**

5 декабря открылась регистрация для участия в отборочном этапе Открытой международной олимпиады СПбГУ среди студентов и молодых специалистов Petropolitan Science (Re)Search🏆

🥇Олимпиада пройдет по 17 направлениям
🥈Принять участие могут студенты, аспиранты и выпускники вузов
🥉Количеству направлений для участия не ограничено 

❗️Petropolitan Science (Re)Search включена в утвержденный Министерством науки Перечень мероприятий для предоставления грантов лицам, поступившим на обучение в образовательные организации высшего образования, научные организации по программам магистратуры, на 2023/24 учебный год

📚Победители и призеры могут получить до 100 дополнительных баллов при поступлении на обучение по программам магистратуры и аспирантуры СПбГУ в 2023 году

🗓Сроки проведения отборочного этапа: 5 декабря 2022 - 28 февраля 2023

⚡️ [Регистрация на Олимпиаду](https://olymp.spbu.ru/) ⚡️ 

📎 [Сайт Олимпиады](https://psrs.spbu.ru/)
📎 [Регламент проведения](https://psrs.spbu.ru/images/files/reglament.pdf)

#СПбГУ #поступаем #PSRS",669,7
Магистратура в СПбГУ,2022-12-14 11:56:54+03:00,"**День ****#СПбГУ**** в Республике Беларусь**

16 декабря 2022 года в Центральной библиотеке им. Янки Купалы состоится мероприятие «День СПбГУ в Республике Беларусь»

На мероприятии посетителям расскажут об Университете, об особенностях приема на обучение, а также о проведении в 2023 году Международного конкурса научно-исследовательских работ «Литературные судьбы Беларуси и России: от диалога к пониманию» 📖

Предварительная регистрация обязательна: https://vk.cc/cjxn8g

Подробности по ссылке: https://vk.cc/cjwNla

#Россия #Беларусь #поступаем #СПбГУ_мероприятия",562,1
Магистратура в СПбГУ,2022-12-13 17:47:44+03:00,"Друзья, знакомим вас с расписанием онлайн-презентаций образовательных программ магистратуры на текущую неделю🌨

**13 декабря, вторник
📌**17:30 [История Российской цивилизации](http://vc.spbu.ru/dod1/)

**14 декабря, среда**
📌17:00 [Геоурбанистика](http://vc.spbu.ru/dod2/)
📌17:00 [Прикладная политология и этнополитические процессы в современном мире](http://vc.spbu.ru/dod/)
📌17:30 [Прикладная этика](http://vc.spbu.ru/dod1/)

**15 декабря, четверг**
📌16:00 [Политическое управление и публичная политика (на английском языке)](http://vc.spbu.ru/dod/)
📌17:30 [Россия в войнах и социальных конфликтах](http://vc.spbu.ru/dod1/)

**16 декабря, пятница**
📌17:00 [Презентация образовательных программ СПбГУ в области наук о Земле (направления География, Геология, Гидрометеорология, Картография и геоинформатика, Экология и природопользование, Почвоведение, Нефтегазовое дело, Землеустройство и кадастры, Туризм)](http://vc.spbu.ru/dod2/)

🗓 [Расписание всех онлайн-презентаций программ магистратуры](https://abiturient.spbu.ru/files/2022/presentations/202223_obrazovatelnye-programmy_mag.pdf)

#СПбГУ #поступаем #презентации_программ #магистратура",541,3
Магистратура в СПбГУ,2022-12-13 14:59:18+03:00,"Дорогие друзья!  
  
Приемная кампания на 2022/23 учебный год давно позади, и сейчас мы активно готовимся к новому приему📚

Хотим вам напомнить, что вся информация о приеме на 2023/24 учебный год на программы магистратуры и аспирантуры размещена на странице [Приемной комиссии СПбГУ](https://abiturient.spbu.ru/)👩‍💻

Обращаем внимание, что прием на большинство программ ведется по результатам конкурса документов (портфолио), поэтому начать готовиться к поступлению можно уже сейчас!

Помочь вам в этом смогут наши многочисленные профориентационные мероприятия и интеллектуальные соревнования📝
  
Предлагаем для начала ознакомиться с [перечнем онлайн-презентаций программ](https://abiturient.spbu.ru/prezentatsii-obrazovatelnykh-programm) магистратуры и аспирантуры СПбГУ📌

Если вы еще не определились с программой для поступления или хотели бы узнать подробнее о преимуществах обучения и учебном процессе по конкретной программе, наши онлайн-презентации помогут сделать правильный выбор, который будет отвечать вашим интересам и ожиданиям от будущей практической или научной деятельности✨

#СПбГУ #поступаем",683,6
Магистратура в СПбГУ,2022-04-06 12:00:09+03:00,"#участвуем@spbu_mag
[Лекция эксперта Российского газового общества в рамках Олимпиады #СПбГУ Petropolitan Science (Re)Search по направлению ""Науки о Земле""]

Ждем вас на лекции сегодня (06.04) в 17:00 (мск).

Спикер: Соколов Антон Николаевич — эксперт Российского газового общества.
Тема: ""Роль нефтегазовой отрасли в современном мире"".
Ссылка на трансляцию: http://vc.spbu.ru/psrs_geomat.

Во время прямого эфира спикеру можно будет задать вопросы.
Подробнее: https://vk.cc/cctcpi

#PS_R_S",2913,0
Магистратура в СПбГУ,2022-03-11 15:35:27+03:00,"#участвуем@spbu_mag
[15 марта завершение отборочного этапа Олимпиады Petropolitan Science (Re)Search]

Дорогие друзья!
Спешите принять участие в VI сезоне Открытой международной олимпиады #СПбГУ среди студентов и молодых специалистов Petropolitan Science (Re)Search и получить преимущества при поступлении на программы магистратуры и аспирантуры СПбГУ!

До окончания регистрации и выполнения заданий отборочного этапа Олимпиады Petropolitan Science (Re)Search осталось❗5 дней❗

➡ для участия доступны 17 направлений Олимпиады (количество направлений для участия не ограничено)
➡ отборочноый этап проходит в заочной форме
➡ дипломанты Олимпиады могут стать претендентами на получение грантов Президента Российской Федерации и получать 20 000 рублей ежемесячно (при поступлении на обучение на 1 курс магистратуры)

Регистрация по ссылке:
https://olymp.spbu.ru
 
🗣Не упустите шанс проявить свои профессиональные, исследовательские и  творческие способности! 
 
#SPbU #PS_R_S",2564,4
Магистратура в СПбГУ,2022-03-04 20:44:52+03:00,"#поступаем@spbu_mag 
[СПбГУ открыл прием документов на обучение по образовательным программам магистратуры в электронно-цифровой форме]

С 1 марта поступающие могут подать заявление о приеме на обучение по образовательным программам магистратуры и загрузить документы для участия в конкурсе в электронно-цифровой форме через Личный кабинет поступающего на портале СПбГУ (http://cabinet.spbu.ru). 

На 2022/23 учебный год Санкт-Петербургский государственный университет объявил прием на обучение по 215 программам магистратуры. Для зачисления в 2022 году выделено более 2000 бюджетных мест. 

Среди новых программ СПбГУ программы магистратуры в области биологии, прикладной математики и информатики, экономики, социологии, международных отношений, лингвистики, журналистики, культурологии, искусственного интеллекта.

Перечень образовательных программ, объявленных для приема в 2022 году, доступен в разделе «Магистратура» https://vk.cc/cby0QT. 
Ознакомиться с календарем приема можно по ссылке https://vk.cc/88Yooz 

#СПбГУ",1823,6
Магистратура в СПбГУ,2021-12-08 18:26:15+03:00,"Мы рады сообщить вам, что генеральным партнером Санкт-Петербургского государственного университета и Олимпиады [«Я – профессионал»](https://vk.com/olimpiprofi) по направлению «География» в этом году выступает [Русское географическое общество](https://vk.com/rgoclub). Оно было основано по высочайшему повелению Николая I в 1845 году. В разные годы одним из старейших географических обществ мира руководили представители Российского императорского дома, выдающиеся учёные и государственные деятели.

Общество внесло значительный вклад в изучение Европейской России, Урала, Сибири, Дальнего Востока, Средней и Центральной Азии, Кавказа, Ирана, Индии, Новой Гвинеи, полярных стран и других территорий.

Участникам Олимпиады по данному направлению повезло, ведь география объединяет целый комплекс дисциплин, которые являются необходимой базой для многих смежных направлений, в числе которых геология, биология, почвоведение, экология, экономика.",1761,3
Магистратура в СПбГУ,2021-12-08 18:20:08+03:00,"Олимпиада «Я – профессионал» объединяет!

Завершилась регистрация на один из самых масштабных проектов президентской платформы «Россия – страна возможностей» – Всероссийскую студенческую олимпиаду «Я – профессионал».

Мероприятие такого уровня сближает не только студентов из разных уголков нашей страны, но и университеты: #СПбГУ выражает огромную признательность вузам-партнерам, оказывающим информационное сопровождение Олимпиады в своих регионах.

СПбГУ благодарит [вузы-соорганизаторы](https://vk.com/spbu_mag?w=wall-47539247_3379) за поддержку и надеется на продолжение и укрепление партнерских отношений в будущем!",1149,0
Магистратура в СПбГУ,2021-12-07 12:05:48+03:00,"**Студенческая олимпиада «Я — профессионал». Сегодня последний день регистрации**

Старший преподаватель Университета, почётный полярник Валерий Лукин рассказал, почему важно участвовать в олимпиаде «Я — профессионал» и какие преимущества вы сможете получить.

Поторопитесь, [регистрация](https://vk.cc/7cGmWK) заканчивается уже сегодня.",853,1
Магистратура в СПбГУ,2021-12-07 11:42:32+03:00,"**Студенческая олимпиада «Я — профессионал». Последний день регистрации**

Сегодня завершается прием заявок для участия в олимпиаде «Я — профессионал». Победители получат преимущества при поступлении в ведущие вузы страны, стажировку в профильных компаниях или денежный приз от 100 до 300 тыс. рублей.

Успейте [зарегистрироваться](https://vk.cc/7cGmWK).",762,1
Магистратура в СПбГУ,2021-12-06 12:11:45+03:00,"**ONLINE-презентации программ магистратуры и аспирантуры // 6 — 12 декабря**

Представители нашего Университета расскажут об образовательных программах и особенностях поступления в 2022 году. Публикуем перечень онлайн-презентаций, которые пройдут на этой неделе:

По программам МАГИСТРАТУРЫ:
6 декабря, понедельник:
🔹18:10 [«Конфликтменеджмент»

](http://vc.spbu.ru/dod1/)7 декабря, вторник:
🔹18:10 [«Философский дискурс современности»
](http://vc.spbu.ru/dod1/)🔹17:10 [«Физика конденсированного состояния на исследовательских установках МЕГА-класса / Condensed Matter Physics at MEGA-Science Facilities[](http://vc.spbu.ru/dod6/)»
](http://vc.spbu.ru/dod1/)🔹18:00 [«Прикладные физика и математика»

](http://vc.spbu.ru/dod6/)8 декабря, среда:
🔹17:00 [«Гидрогеология и инженерная геология»

](http://vc.spbu.ru/dod2/)9 декабря, четверг:
🔹18:10 [«Религиоведение»
](http://vc.spbu.ru/dod1/)🔹17:00 [«Геоурбанистика»
](http://vc.spbu.ru/dod2/)🔹17:10[ «Физика»

](http://vc.spbu.ru/dod6/)10 декабря, пятница:
🔹18:10 [«Визуальные технологии в музее»

](http://vc.spbu.ru/dod1/)По программам АСПИРАНТУРЫ:
8 декабря, среда:
🔸18:10 [Культурология](http://vc.spbu.ru/dod1/)",686,0
Магистратура в СПбГУ,2021-12-06 10:49:17+03:00,"**Студенческая олимпиада «Я — профессионал». Уже завтра завершается прием заявок для участия**!

Профессор СПбГУ, академик РАН Николай Казанский обратился к участникам олимпиады «Я — профессионал» по направлению «Лингвистика». 

Напоминаем, что в этом году наш Университет проведет четыре направления олимпиады среди которых — «Филология» и «Лингвистика». Не упустите свой шанс, регистрация завершится уже завтра 7 декабря!",586,1
Магистратура в СПбГУ,2021-12-02 21:15:57+03:00,"**Студенческая олимпиада «Я – профессионал». Не упустите возможность выиграть стажировку в Арбитражном суде Северо-Западного округа**!

Будущие юристы! Хотите пройти стажировку в Арбитражном суде Северо-Западного округа? Партнер СПбГУ и [Олимпиады «Я – профессионал»](https://vk.com/olimpiprofi), компания[ КАДИС](https://vk.com/consplus), проводит уникальную акцию совместно с Арбитражным судом Северо-западного округа и редакцией журнала «Арбитражные споры».

Всем участникам будет предоставлен бесплатный доступ к редакции журнала «Арбитражные споры». Главный приз – стажировка в Арбитражном суде Северо-Западного округа.

Также у вас будет возможность:
– попасть на экскурсию в Арбитражный суд
– получить доступ к статьям электронного издания на период по 30.06.2022
– участвовать в авторском мастер-классе Натальи Скобкиной – практикующего адвоката в области защиты интересов организаций и их собственников в арбитражных судах

Нужно:
– [зарегистрироваться](https://clck.ru/Z9hGh) до 12 декабря
– до 31 декабря принимать активное участие в обсуждениях [под статьями и тестировать работу портала](https://clck.ru/Z9hGh)",657,1
Магистратура в СПбГУ,2021-11-30 13:22:31+03:00,"**Преподаватели СПбГУ проведут вебинары для участников олимпиады «Я — профессионал»**

Продолжается [регистрация](https://yandex.ru/profi/) на V сезон Всероссийской олимпиады студентов «Я — профессионал». Санкт-Петербургский государственный университет отвечает за проведение четырех направлений: «Географии», «Юриспруденции», «Филологии» и «Лингвистики».

В рамках подготовки к отборочному этапу #СПбГУ организует цикл профориентационных вебинаров по этим дисциплинам. На вебинарах представители методических комиссий — преподаватели СПбГУ — расскажут, с какими заданиями предстоит столкнуться участникам и как подготовиться. Первая онлайн-встреча состоится уже 30 ноября (вторник). Предлагаем ознакомиться с [графиком](https://abiturient.spbu.ru/2938-prepodavateli-spbgu-provedut-vebinary-dlya-uchastnikov-olimpiady-ya-professional-2.html).",576,0
Магистратура в СПбГУ,2021-11-29 14:16:46+03:00,"**ONLINE-презентации программ магистратуры // 29 ноября — 5 декабря**

Представители нашего Университета расскажут об образовательных программах магистратуры и особенностях поступления в 2022 году. Публикуем перечень онлайн-презентаций, которые пройдут на этой неделе:

30 ноября, вторник:
🔹17:10 [«Математическое обеспечение и администрирование информационных систем»
](http://vc.spbu.ru/dod6/)🔹18:00 [«Механика и математическое моделирование»

](http://vc.spbu.ru/dod6/)2 декабря, четверг:
🔹17:00 [«Гидросфера и атмосфера: моделирование и прогноз»
](http://vc.spbu.ru/dod2/)🔹17:10 [«Фундаментальные и прикладные аспекты наноматериалов и нанотехнологий»
](http://vc.spbu.ru/dod6/)🔹18:00 [«Химия»

](http://vc.spbu.ru/dod6/)Присоединяйтесь!",529,1
Магистратура в СПбГУ,2021-11-29 14:02:51+03:00,"**Впереди зима — время праздников, волшебства и отборочного этапа олимпиады «Я — профессионал».**

#СПбГУ и партнёры Университета решили разыграть среди своих направлений («География», Лингвистика», «Филология» и «Юриспруденция») подарки:

— квадрокоптер для географов
— электронную книгу для лингвистов
— внешний жесткий диск на 2Tb для юристов

А для любителей русского языка и литературы особый подарок подготовил наш партнёр по направлению «Филология» Storytel – один из крупнейших мировых подписных сервисов аудио- и электронных книг, лекций и подкастов. Счастливчик получит полугодовую подписку и памятные подарки от Университета.

[Условия конкурса](https://vk.com/spbu_mag?w=wall-52298374_49163)",484,0
Магистратура в СПбГУ,2021-11-29 13:56:34+03:00,"**Интервью с дипломантом Олимпиады «Я – профессионал» по направлению ""География"" // Елизавета Чежина**

Почему стоит участвовать в олимпиаде «Я – профессионал», какие возможности открывает проект и как может повлиять на жизнь – об этом в [интервью с дипломантом прошлого года Елизаветой Чежиной](https://vk.com/@spbu_mag-pochemu-stoit-uchastvovat-v-olimpiade-ya-professional-kakie) – победителем соревнований по экологии, выпускницей Института наук о Земле #СПбГУ. Елизавета пробовала свои силы в нескольких сезонах. В четвертом сезоне она одержала победу.",448,0
Магистратура в СПбГУ,2021-11-26 17:13:42+03:00,"**«Я очень рад, что в этом году Университет проводит олимпиаду по смежному направлению — географии». Интервью с победителем проекта «Я — профессионал»**

Дипломант прошлого сезона, студент СПбГУ [Сергей Лисенков поделился своим опытом участия и рассказал](https://vk.com/@spbu_mag-ya-ochen-rad-chto-v-etom-godu-universitet-provodit-olimpiadu) о том, как важно популяризировать научные знания в области географии и экологии.

Напоминаем, что регистрация участников продлится до 7 декабря 2021 года. Не упустите уникальный шанс! Участвуйте в олимпиаде, делайте выбор в пользу направления СПбГУ «География»!",484,0
Магистратура в СПбГУ,2021-11-26 17:12:10+03:00,"**В олимпиаду «Я — профессионал» вновь включили географию. Организатор направления — СПбГУ**

До 7 декабря открыта регистрация участников олимпиады «Я — профессионал». В этом сезоне Санкт-Петербургский государственный университет выступает организатором рекордных четырех направлений, в числе которых «География».

Почему стоит попробовать свои силы? «Я — профессионал» — всероссийский проект, который привлекает талантливых студентов как технических, так и гуманитарных специальностей. Дипломанты могут претендовать на преимущества при поступлении в ведущие вузы страны на программы магистратуры, аспирантуры и ординатуры, получить возможность пройти стажировку в крупной компании и трудоустроиться — уже 400 компаний присоединились к проекту в качестве партнеров. Сильнейшие участники олимпиады (бронзовые, серебряные и золотые медалисты) получают крупные денежные премии.

[Подробнее](https://spbu.ru/news-events/novosti/v-olimpiadu-ya-professional-vnov-vklyuchili-geografiyu-organizator-napravleniya)",436,1
Магистратура в СПбГУ,2021-11-24 15:39:51+03:00,"**День абитуриента СПбГУ в формате ONLINE // 5 декабря**

Уже совсем скоро День абитуриента #СПбГУ в дистанционном формате. Must-visit для каждого будущего магистранта.

Поступление в магистратуру Университета имеет свои тонкости и особенности. Мы понимаем, что это важный и сложный процесс. Чтобы помочь в нём разобраться приглашаем 5 декабря в 12 часов на День абитуриента.

Подробная [программа](https://clck.ru/M2Nom):

Подробно расскажем:
🔹об образовательных программах магистратуры
🔹о процедуре и алгоритме поступления
🔹 об интеллектуальных соревнованиях и преимуществах при поступлении
🔹о программах академической мобильности
🔹и много другом.

А пока рекомендуем познакомиться с Университетом с помощью [виртуальных видео и аудио туров](https://clck.ru/M2Nom).",460,2
Магистратура в СПбГУ,2021-11-23 18:28:30+03:00,"**Участие в олимпиаде «Я — профессионал» — один из шагов на пути к тому, чтобы стать квалифицированным и востребованным специалистом**

Традиционно Санкт-Петербургский государственный университет проводит одно из самых востребованных направлений #япрофессионал — «Юриспруденцию». Ежегодно тысячи студентов показывают свои знания в области права. Среди них Александр Цветков, победитель прошлого сезона. [Он рассказал о своем опыте участия](https://vk.com/@spbu_mag-uchastie-v-olimpiade-ya-professional-odin-iz-shagov-na-puti).

Напоминаем, что [регистрация](https://yandex.ru/profi/) участников продлится до 7 декабря 2021 года. Не упустите уникальный шанс!",440,1
Магистратура в СПбГУ,2021-11-22 18:25:25+03:00,"**15 ноября 2021 года в Санкт-Петербургском университете стартовал прием документов от иностранных граждан

**Прием документов от поступающих на бюджетные места завершится 28 февраля 2022 года. Прием документов от поступающих на места с оплатой стоимости обучения будет вестись с 07 февраля по 17 июня 2022 года.

Поступление в #СПбГУ проходит полностью в дистанционном формате, поскольку подача заявления о приеме и необходимых документов осуществляется онлайн, а вступительные испытания проводятся в форме конкурса документов (портфолио).

Прием документов ведется в электронно-цифровой форме: для подачи документов достаточно [зарегистрироваться в Личном кабинете поступающего](http://cabinet.spbu.ru/) в разделе «Приемная комиссия» на сайте Университета, заполнить форму заявления о приеме и прикрепить сопроводительные документы (полный перечень необходимых документов при приеме [на бюджетные места](https://abiturient.spbu.ru/russkij/informatsiya-dlya-inostrannykh-grazhdan/1736-byudzhetnaya-osnova-obucheniya.html) и [на места с оплатой стоимости обучения](https://abiturient.spbu.ru/russkij/informatsiya-dlya-inostrannykh-grazhdan/1737-dogovornaya-osnova-obucheniya.html) представлен в разделе «Приемная комиссия»)/

[Подробнее](https://abiturient.spbu.ru/2924-spbgu-nachinaet-priem-dokumentov-ot-inostrannykh-grazhdan.html)",488,6
Магистратура в СПбГУ,2021-11-22 17:58:05+03:00,"[СПбГУ стал организатором сразу четырех направлений Всероссийской студенческой олимпиады «Я — профессионал»]

Санкт-Петербургский государственный университет вошел в число вузов-рекордсменов по количеству направлений среди организаторов Всероссийской олимпиады студентов #япрофессионал. В этом году он увеличил их количество в два раза по сравнению с прошлым годом. Об этом в ходе пресс-конференции в ТАСС рассказал проректор по воспитательной работе и организации приема СПбГУ Александр Бабич.

В конкурсном отборе на организацию и проведение олимпиады «Я — профессионал» приняли участие 60 вузов со всей России. В 2021/22 учебном году Всероссийская олимпиада студентов «Я — профессионал» проводится по 72 направлениям. Каждый студент может подать заявку на одно или несколько из них. В этом году СПбГУ проведет четыре направления: «Филология», «Лингвистика», «Юриспруденция» и «География».

[Подробнее](https://clck.ru/Ys9M9)",419,0
Магистратура в СПбГУ,2021-11-22 17:56:10+03:00,"**ONLINE-презентации программ магистратуры и аспирантуры // 22 ноября — 28 ноября**

Представители нашего Университета расскажут об образовательных программах и особенностях поступления в 2022 году. Публикуем перечень онлайн-презентаций, которые пройдут на этой неделе:

По программам МАГИСТРАТУРЫ:
22 ноября, понедельник:
🔹17:30 [«Этнологическая экспертиза»
](http://vc.spbu.ru/dod1/)🔹18:10 [«Россия в войнах и социальных конфликтах»

](http://vc.spbu.ru/dod1/)23 ноября, вторник:
🔹17:30 [«История Российской цивилизации»

](http://vc.spbu.ru/dod1/)24 ноября, среда:
🔹17:00 [«Геоинформационное картографирование»

](http://vc.spbu.ru/dod2/)25 ноября, четверг:
🔹17:30 [«Становление современной западной цивилизации»
](http://vc.spbu.ru/dod1/)🔹17:00 [«Нефтегазовое дело»

](http://vc.spbu.ru/dod2/)26 ноября, пятница:
🔹17:30 [«Регионоведение России»

](http://vc.spbu.ru/dod1/)По программам АСПИРАНТУРЫ:
23 ноября, вторник:
🔸16:00 [«Лингвистика»

](http://vc.spbu.ru/dod10/)25 ноября, четверг:
🔸16:00 [«Литературоведение»

](http://vc.spbu.ru/dod10/)Присоединяйтесь!",426,0
Магистратура в СПбГУ,2021-11-17 17:51:02+03:00,"**Бесценный опыт и новые впечатления – интервью с дипломантом Олимпиады «Я – профессионал» по направлению ""Филология"" // Софья Луговая**

Всероссийская олимпиада студентов «Я – профессионал» — одно из самых масштабных студенческих соревнований в стране. Она проводится для учащихся бакалавриата, специалитета и магистратуры российских вузов. Цель проекта — поддержка талантливых студентов разных специальностей, которая позволит им продолжить обучение в ведущем вузе страны или начать карьеру в крупной компании.

[Об интересных подробностях ее проведения и своем опыте рассказала дипломант прошлого сезона #япрофессионал по направлению «Филология» — Софья Луговая](https://vk.com/@spbu_mag-opyt-diplomantov-olimpiady-ya-professional).",499,1
Магистратура в СПбГУ,2021-11-17 17:44:40+03:00,"[Разработайте успешную бизнес-стратегию вместе с новым онлайн-курсом СПбГУ]

Планирование, анализ рынка и среды, правильный выбор необходимых методик — эти факторы способны повысить качество управления, стабильность и устойчивость организации, а также значительно снижают риск ошибок. Новый онлайн-курс СПбГУ [«Разработка стратегии развития организации»](https://www.coursera.org/learn/org-development) наглядно объясняет, почему качество стратегии — во многом определяющий показатель для успешного развития компании.

Подробнее —> https://clck.ru/YtRNm.",558,0
Магистратура в СПбГУ,2021-11-16 15:20:17+03:00,"[⚡️Attention⚡️Atención⚡️Aufmerksamkeit⚡️]

В четверг 18 ноября приглашаем на вебинар! Тема: ""Поступление для иностранных граждан"". Время начала информационной встречи — 16:00 (мск). Рабочий язык — русский.

Расскажем о:
🔹преимуществах обучения в СПбГУ
🔹специфике основных образовательных программ СПбГУ
🔹правилах приема и процедуре поступления
🔹перспективах и условиях участия в олимпиадах, проводимых на базе СПбГУ
🔹занятиях в «Онлайн-школе» с ведущими преподавателями СПбГУ
🔹возможностях изучения русского языка в рамках дополнительных образовательных программ
🔹процедуре прохождения ТРКИ и доступных ресурсах для подготовки

Для участия необходимо:
[Зарегистрироваться](https://clck.ru/XzaKg). Перед стартом презентации на e-mail поступит напоминание.

[Инструкция по подключению](https://clck.ru/RGkxE) 
[Более подробная информация

](https://clck.ru/TDnUx)💬 вопросы можно направлять сюда: admission@spbu.ru",542,0
